comp,ax,time,ay,vx,az,vy,vz
-66.14137574089612,0.129,55.30461144447327,-0.065,33.412,0.998,24.098,3.098
-67.13308826278491,-0.061,55.30662679672241,0.015,6.217,1.08,2.398,2.223
-67.13308826278491,-0.038,55.30694603919983,0.05,10.732,0.953,5.898,2.083
-67.13308826278491,-0.058,55.307190895080566,0.089,7.372,1.058,8.523,1.453
-67.17508259839673,0.009,55.30746293067932,0.086,2.612,1.072,9.888,0.788
-67.90942412855124,0.044,55.30770421028137,0.073,0.897,0.969,7.263,0.263
-67.90942412855124,-0.015,55.307934045791626,0.048,5.587,1.021,1.908,-1.032
-67.90942412855124,0.057,55.308154821395874,-0.036,13.392,0.941,-4.497,-2.152
-67.90942412855124,0.06,55.30837798118591,0.085,24.837,1.012,-7.052,-0.962
-67.90942412855124,-0.004,55.308597803115845,0.058,24.067,1.06,-8.592,0.578
-67.90942412855124,0.086,55.3088161945343,-0.001,15.877,0.998,-11.147,2.643
-67.90942412855124,0.045,55.31487774848938,0.012,6.497,1.068,-10.447,4.323
-67.90942412855124,0.062,55.828593254089355,0.056,4.432,1.165,-8.977,5.198
-67.66652031355132,0.107,55.83060598373413,0.138,-0.013,1.034,-5.407,9.433
-67.66652031355132,0.153,55.83106184005737,0.168,-0.853,1.074,-7.507,8.838
-67.66652031355132,0.146,55.83134174346924,0.091,-2.008,1.056,-7.402,8.838
-67.66652031355132,0.132,55.831602334976196,0.112,0.232,0.938,-4.462,9.153
-67.66652031355132,0.135,55.831977128982544,0.078,0.337,0.959,-5.617,9.678
-67.66652031355132,0.126,55.832257986068726,0.127,3.277,0.891,-8.067,10.378
-67.66652031355132,0.132,55.83247661590576,0.13,4.082,0.955,-7.577,11.113
-67.66652031355132,0.111,55.83270621299744,0.152,3.872,1.033,-5.932,10.693
-67.66652031355132,0.097,55.83293390274048,0.146,-2.428,0.975,1.278,10.063
-67.66652031355132,0.135,55.83315682411194,0.147,-5.578,1.022,4.708,9.468
-69.07354448477489,0.169,55.83475160598755,0.138,-4.983,0.936,4.568,9.678
-69.07354448477489,0.133,56.35673117637634,0.137,-2.498,0.991,3.483,10.588
-69.0478004994911,0.192,56.35870313644409,0.04,-17.128,1.049,21.858,11.428
-69.0478004994911,0.182,56.35903859138489,0.128,-16.463,1.075,22.173,11.183
-69.0478004994911,0.13,56.35931468009949,0.059,-17.968,1.039,24.518,13.808
-69.0478004994911,0.169,56.359575510025024,0.064,-18.003,0.971,23.678,14.718
-69.0478004994911,0.162,56.35983467102051,0.092,-17.478,1.003,21.613,16.538
-68.8833279062801,0.084,56.360087871551514,0.067,-19.858,1.004,24.588,19.583
-68.8833279062801,0.178,56.36034965515137,0.11,-21.153,1.028,25.568,20.773
-68.8833279062801,-0.01,56.36061477661133,-0.038,-21.118,1.162,25.953,22.103
-68.8833279062801,0.188,56.36091470718384,0.054,-15.728,1.075,18.813,25.008
-68.8833279062801,0.02,56.361175537109375,-0.056,-10.758,1.092,11.708,26.373
-68.8833279062801,-0.034,56.8604052066803,-0.035,-0.713,0.927,2.643,24.763
-68.92788466054716,0.109,56.86247682571411,-0.061,-2.498,0.987,4.673,0.298
-68.92788466054716,0.109,56.862836599349976,-0.067,-1.693,0.985,5.058,1.943
-68.92788466054716,0.12,56.863099575042725,-0.066,-0.888,0.982,3.168,3.168
-68.92788466054716,0.139,56.863346576690674,-0.044,-0.503,0.953,0.473,3.728
-68.92788466054716,0.113,56.86358904838562,-0.054,-1.588,1.032,-0.332,4.323
-68.39843546364122,0.237,56.863834619522095,0.041,-1.448,1.11,-2.712,5.268
-68.39843546364122,0.117,56.86407279968262,-0.077,-3.128,1.071,-0.262,4.078
-68.39843546364122,0.13,56.86431550979614,-0.07,-1.343,0.98,0.158,3.518
-68.39843546364122,0.114,56.86455845832825,-0.001,-2.708,1.063,0.053,2.328
-68.39843546364122,0.055,56.86479926109314,-0.018,-2.533,0.944,0.333,1.978
-68.39843546364122,0.073,56.86577105522156,0.026,-2.498,1.042,-1.347,0.823
-68.39843546364122,0.045,57.35819435119629,-0.003,-3.373,0.971,-1.347,0.228
-69.27762420803553,0.078,57.35875463485718,0.063,0.127,1.017,1.243,-0.192
-69.27762420803553,0.086,57.36050081253052,0.04,0.407,1.013,1.558,-0.472
-69.27762420803553,0.078,57.360787868499756,0.021,0.617,1.011,1.488,-0.612
-69.27762420803553,0.083,57.36104869842529,0.028,1.212,1.018,1.488,-0.787
-68.84248462077403,0.105,57.36130666732788,0.026,1.142,1.019,1.313,-0.892
-68.84248462077403,0.084,57.361589431762695,-0.004,1.177,0.991,1.138,-0.752
-68.84248462077403,0.071,57.36180639266968,-0.011,1.107,1.009,1.208,-0.822
-68.84248462077403,0.084,57.362035512924194,-0.004,1.352,1.011,1.383,-0.647
-68.84248462077403,0.09,57.36233735084534,0.028,1.177,1.014,1.278,-0.332
-68.84248462077403,0.068,57.362648487091064,0.004,0.862,1.01,1.138,-0.227
-68.84248462077403,0.095,57.366530418395996,-0.005,0.652,1.016,1.033,-0.017
-68.84248462077403,0.067,57.860010623931885,-0.037,0.687,1.029,1.033,-0.017
-68.98935176579994,0.092,57.86195516586304,0.001,-1.308,1.018,0.718,-0.192
-68.98935176579994,0.071,57.86237907409668,0.048,-1.308,1.002,0.508,-0.227
-68.98935176579994,0.086,57.86265683174133,0.036,-0.958,0.992,0.613,-0.297
-68.96502160860001,0.072,57.86296081542969,0.003,-1.238,1.019,0.718,-0.402
-68.96502160860001,0.078,57.863234519958496,0.029,-0.923,1.008,0.508,-0.367
-68.96502160860001,0.069,57.86345362663269,0.03,-0.713,1.013,0.823,-0.192
-68.96502160860001,0.088,57.86365747451782,0.021,-0.573,1.0,0.753,-0.122
-68.96502160860001,0.088,57.86385774612427,0.009,-0.468,1.0,0.823,-0.087
-68.96502160860001,0.08,57.864054679870605,0.029,0.092,1.014,0.963,-0.052
-68.96502160860001,0.075,57.86425304412842,0.039,0.267,1.019,1.033,0.123
-68.96502160860001,0.078,57.86478781700134,0.037,0.617,1.02,1.348,0.193
-68.96502160860001,0.086,58.357736587524414,0.028,0.442,1.023,1.313,0.123
-69.21574380828207,0.071,58.35830283164978,-0.034,-0.013,1.021,0.893,-0.437
-69.21574380828207,0.079,58.36002445220947,-0.037,-0.328,1.057,0.648,-0.402
-68.61151410976245,0.083,58.360275745391846,-0.036,-0.398,1.001,0.928,0.053
-68.61151410976245,0.076,58.36050844192505,-0.007,-0.853,1.024,0.858,-0.052
-68.61151410976245,0.073,58.360780477523804,-0.054,-0.713,0.98,0.858,0.158
-68.61151410976245,0.066,58.361013650894165,-0.021,-0.853,1.028,0.823,0.333
-68.61151410976245,0.083,58.36128211021423,-0.001,-1.098,0.994,0.613,0.438
-68.61151410976245,0.075,58.36152529716492,-0.007,-0.853,1.022,0.578,0.333
-68.61151410976245,0.077,58.36174726486206,0.021,-0.993,1.011,0.963,0.333
-68.61151410976245,0.078,58.36196541786194,0.031,-1.098,1.022,0.823,0.333
-68.61151410976245,0.095,58.36469531059265,0.039,-0.783,1.031,0.718,0.088
-69.31609070094683,0.085,58.86627769470215,0.022,-0.678,1.005,0.648,-0.157
-67.96696482524273,0.112,58.86843204498291,-0.007,0.337,1.001,1.208,-0.227
-67.96696482524273,0.086,58.86876583099365,-0.041,0.337,1.002,1.033,-0.087
-67.96696482524273,0.081,58.86901092529297,-0.02,0.407,1.024,1.173,-0.052
-67.96696482524273,0.085,58.869237422943115,0.005,0.197,1.006,1.208,-0.052
-67.96696482524273,0.097,58.86944913864136,0.011,0.057,1.014,1.173,0.158
-67.96696482524273,0.097,58.869651556015015,-0.011,0.127,1.013,1.068,0.158
-67.96696482524273,0.081,58.869856119155884,-0.003,0.232,0.998,0.823,0.158
-67.96696482524273,0.07,58.87004828453064,0.011,-0.153,1.003,1.313,-0.017
-67.96696482524273,0.05,58.87024259567261,-0.006,-0.363,1.072,0.998,-0.192
-68.52320902045962,0.081,58.870434045791626,0.004,-0.153,1.005,0.823,-0.122
-68.52320902045962,0.051,58.87529182434082,0.021,-0.503,0.996,0.893,-0.297
-68.52320902045962,0.093,59.36720061302185,-0.004,-0.573,1.034,0.823,-0.157
-68.59748715181959,0.082,59.369213819503784,0.036,-0.048,0.996,0.718,-0.052
-68.59748715181959,0.09,59.36965274810791,0.043,-0.223,1.006,1.278,0.018
-68.59748715181959,0.054,59.36999821662903,0.004,-0.013,1.004,0.998,-0.052
-68.59748715181959,0.092,59.37033414840698,0.04,-0.013,1.0,0.788,0.123
-68.59748715181959,0.086,59.370651960372925,0.001,0.407,1.016,1.208,-0.122
-68.59748715181959,0.092,59.37103080749512,0.021,0.232,0.992,0.998,-0.227
-68.59748715181959,0.05,59.371376514434814,0.043,0.197,0.99,1.243,-0.262
-68.59748715181959,0.052,59.37170076370239,0.023,0.092,1.004,1.383,-0.297
-69.6749933663766,0.089,59.372026443481445,0.02,0.197,1.01,0.963,-0.367
-69.6749933663766,0.059,59.37233233451843,-0.026,0.337,0.985,1.348,-0.297
-69.6749933663766,0.103,59.3742995262146,0.007,-0.048,1.014,0.963,-0.472
-69.6749933663766,0.061,59.91622018814087,-0.014,0.197,1.018,1.208,-0.332
-68.9510060875291,0.071,59.91830492019653,0.017,-0.258,1.009,0.858,-0.262
-68.9510060875291,0.093,59.918628215789795,-0.019,-0.433,1.017,0.928,-0.297
-69.35445621476515,0.079,59.918853759765625,-0.01,-0.048,0.992,0.788,-0.367
-69.35445621476515,0.095,59.91915488243103,0.034,0.092,1.033,0.683,-0.332
-69.35445621476515,0.079,59.91946077346802,0.03,0.022,1.014,0.998,-0.402
-69.35445621476515,0.068,59.91974329948425,-0.001,-0.048,0.998,1.103,-0.262
-69.35445621476515,0.083,59.92008304595947,-0.02,0.092,0.991,0.963,-0.087
-69.35445621476515,0.068,59.92037105560303,0.002,-0.118,1.018,1.103,-0.157
-69.35445621476515,0.068,59.920649766922,-0.024,0.232,0.987,0.858,-0.122
-69.35445621476515,0.099,59.92091989517212,-0.04,0.162,1.03,1.068,-0.052
-69.35445621476515,0.078,59.923951148986816,-0.001,0.092,1.005,1.068,0.053
-69.35445621476515,0.082,60.446624755859375,0.021,0.092,0.991,1.173,0.018
-69.05879294393648,0.073,60.44723415374756,0.011,-0.433,1.022,0.578,-0.052
-69.05879294393648,0.062,60.4491651058197,0.003,-0.538,1.01,1.068,0.053
-69.05879294393648,0.077,60.44948720932007,0.018,-0.398,1.01,0.928,-0.192
-69.05879294393648,0.047,60.44974899291992,0.022,-0.153,1.007,1.243,0.088
-69.05879294393648,0.094,60.450050592422485,-0.0,-0.153,0.968,1.033,-0.122
-69.05879294393648,0.093,60.45031762123108,-0.018,-0.153,1.022,0.893,-0.087
-69.05879294393648,0.084,60.450621128082275,-0.011,-0.118,1.01,0.788,-0.157
-69.05879294393648,0.102,60.450857639312744,0.011,-0.223,1.043,0.893,-0.192
-69.58740702925144,0.082,60.451101303100586,-0.006,-0.013,1.01,0.963,-0.262
-69.58740702925144,0.097,60.451329946517944,0.015,-0.118,1.009,1.558,-0.297
-69.58740702925144,0.088,60.45381426811218,-0.008,-0.013,1.03,0.788,-0.262
-69.58740702925144,0.083,60.94535684585571,-0.004,0.057,1.006,0.753,-0.402
-69.26488630220634,0.066,60.94738960266113,-0.015,-0.293,1.017,1.068,0.018
-69.26488630220634,0.065,60.94771981239319,-0.013,-0.258,1.035,0.858,0.018
-69.26488630220634,0.048,60.948023080825806,-0.021,-0.328,1.007,0.788,-0.122
-69.26488630220634,0.076,60.948307275772095,-0.028,-0.468,0.992,0.963,-0.122
-69.26488630220634,0.088,60.94860649108887,-0.002,-0.503,1.048,0.823,-0.262
-69.26488630220634,0.055,60.948880672454834,0.063,-0.223,0.992,0.998,-0.437
-69.26488630220634,0.084,60.94917559623718,0.03,-0.328,0.994,0.928,-0.402
-68.0522924159367,0.068,60.94943165779114,0.04,-0.398,1.027,0.613,-0.367
-68.0522924159367,0.082,60.94972085952759,0.018,-0.328,1.012,0.928,-0.157
-68.0522924159367,0.085,60.950019121170044,0.004,-0.293,1.006,0.683,-0.192
-68.0522924159367,0.089,61.44179439544678,0.041,-0.048,1.017,0.823,-0.192
-67.91089298191494,0.07,61.443968772888184,0.002,-0.083,1.042,1.208,-0.227
-67.91089298191494,0.062,61.44439101219177,0.003,-0.048,0.956,1.033,-0.227
-67.91089298191494,0.076,61.44469428062439,0.039,-0.118,1.019,1.173,-0.017
-67.91089298191494,0.056,61.44497728347778,0.02,-0.328,1.025,0.928,-0.332
-67.91089298191494,0.09,61.4453547000885,0.004,-0.083,1.013,0.893,-0.122
-67.91089298191494,0.062,61.4456353187561,-0.008,-0.048,1.008,0.928,-0.402
-67.91089298191494,0.075,61.44590449333191,-0.009,-0.328,1.009,1.278,-0.157
-68.72839107595253,0.076,61.44616627693176,0.012,-0.433,1.019,1.033,-0.192
-68.72839107595253,0.068,61.44642686843872,-0.014,-0.048,1.004,0.858,-0.122
-68.72839107595253,0.092,61.44668102264404,0.003,-0.153,1.006,0.823,0.018
-68.72839107595253,0.065,61.44693565368652,0.014,-0.398,1.047,0.718,0.088
-68.72839107595253,0.065,61.95960354804993,0.003,-0.258,1.0,0.893,0.088
-68.95734249300457,0.08,61.96179699897766,0.004,-0.153,1.007,1.313,-0.157
-68.95734249300457,0.059,61.96217346191406,-0.022,-0.083,1.006,1.033,-0.192
-68.95734249300457,0.094,61.96251392364502,0.02,0.092,1.008,0.858,-0.157
-68.95734249300457,0.072,61.96281552314758,-0.004,-0.013,1.021,0.858,-0.122
-68.76795437350681,0.085,61.96309185028076,-0.017,0.162,0.993,0.998,-0.087
-68.76795437350681,0.078,61.96337389945984,-0.002,-0.223,1.039,1.033,-0.157
-68.76795437350681,0.07,61.96365022659302,0.003,-0.153,0.964,0.893,-0.192
-68.76795437350681,0.068,61.96392464637756,-0.005,0.022,1.023,0.858,0.018
-68.76795437350681,0.066,61.96420335769653,-0.002,0.057,1.007,0.858,-0.227
-68.76795437350681,0.077,61.964492321014404,-0.016,-0.118,1.007,1.208,-0.227
-68.76795437350681,0.078,62.467830181121826,0.001,-0.223,1.012,0.998,-0.367
-69.21734114528604,0.073,62.469831228256226,0.01,-0.258,1.033,1.173,-0.262
-69.21734114528604,0.058,62.47023034095764,-0.001,-0.398,1.009,1.138,-0.262
-68.90718294378213,0.067,62.47054362297058,0.023,-0.188,1.007,0.928,-0.157
-68.90718294378213,0.066,62.47083258628845,0.001,-0.153,1.022,0.788,-0.017
-68.90718294378213,0.082,62.47110319137573,-0.003,-0.083,1.015,0.893,-0.157
-68.90718294378213,0.067,62.47137498855591,0.0,-0.188,1.002,1.068,-0.017
-68.90718294378213,0.078,62.47164726257324,0.026,-0.188,1.016,1.103,-0.087
-68.90718294378213,0.044,62.471938371658325,0.024,-0.083,1.035,0.858,-0.052
-68.90718294378213,0.072,62.47224950790405,0.034,-0.048,0.995,0.928,-0.087
-68.90718294378213,0.061,62.472535610198975,-0.006,0.057,1.006,1.208,-0.192
-68.90718294378213,0.054,62.47389101982117,0.021,0.022,1.009,1.243,-0.192
-68.90718294378213,0.082,62.99719429016113,0.04,-0.293,0.999,0.998,-0.332
-68.12304578966547,0.094,62.997888803482056,0.005,-0.293,1.011,0.788,-0.262
-68.12304578966547,0.061,62.999759674072266,-0.004,-0.188,1.005,1.033,-0.227
-68.12304578966547,0.077,63.00008511543274,0.043,-0.223,1.027,0.858,-0.262
-68.12304578966547,0.052,63.000351667404175,0.055,-0.083,0.999,0.998,-0.297
-68.12304578966547,0.049,63.00064468383789,0.009,-0.188,0.995,1.033,-0.262
-68.12304578966547,0.069,63.000935554504395,-0.017,-0.363,1.035,0.753,-0.122
-68.12304578966547,0.062,63.00126123428345,0.002,-0.188,0.987,1.068,-0.087
-68.12304578966547,0.064,63.00156545639038,0.058,0.022,0.976,1.138,-0.332
-68.3789123389489,0.076,63.0017945766449,-0.004,-0.433,1.014,1.068,-0.122
-68.3789123389489,0.114,63.00204300880432,0.025,-0.013,0.996,0.928,-0.052
-68.3789123389489,0.073,63.00400447845459,-0.03,0.022,1.004,0.613,0.018
-68.3789123389489,0.098,63.558908224105835,0.014,-0.013,1.016,0.893,-0.087
-68.38646646872986,0.078,63.56103301048279,0.016,-0.398,0.974,0.963,-0.227
-68.90270121099165,0.082,63.561500549316406,0.015,-0.293,1.02,0.683,-0.157
-68.90270121099165,0.068,63.56179904937744,0.025,-0.258,1.02,0.788,-0.087
-68.90270121099165,0.076,63.56204295158386,0.01,-0.258,1.021,1.243,-0.122
-68.90270121099165,0.083,63.56234264373779,0.016,-0.223,1.003,1.068,-0.052
-68.90270121099165,0.056,63.56264662742615,0.002,-0.258,1.06,0.928,-0.157
-68.90270121099165,0.093,63.56293511390686,0.002,-0.188,1.029,0.963,-0.122
-68.90270121099165,0.068,63.56322169303894,-0.001,-0.013,0.999,0.683,-0.017
-68.90270121099165,0.086,63.56347036361694,-0.036,-0.013,1.022,1.243,-0.157
-68.90270121099165,0.091,63.56370687484741,0.011,-0.223,1.0,1.173,-0.227
-68.83389068194082,0.079,63.56407833099365,-0.026,-0.153,1.032,1.068,-0.087
-68.83389068194082,0.095,64.05542469024658,0.003,0.022,1.01,0.858,-0.262
-68.18198977832056,0.055,64.05736875534058,-0.026,-0.083,0.977,0.998,-0.017
-68.18198977832056,0.103,64.05767941474915,-0.032,-0.223,1.042,1.138,-0.052
-68.18198977832056,0.084,64.0579183101654,-0.013,-0.363,1.022,0.788,-0.052
-68.18198977832056,0.083,64.05814599990845,-0.018,-0.223,1.025,0.718,-0.122
-68.18198977832056,0.079,64.05836701393127,0.004,-0.223,1.015,0.893,-0.227
-68.18198977832056,0.082,64.05858540534973,0.001,-0.153,1.008,0.998,-0.262
-68.18198977832056,0.087,64.05880117416382,-0.035,-0.293,1.038,0.788,-0.157
-68.18198977832056,0.08,64.05901789665222,-0.003,-0.118,0.979,0.928,-0.332
-68.18198977832056,0.079,64.05923295021057,-0.005,-0.153,1.007,0.508,-0.227
-68.39577608198272,0.08,64.05944681167603,0.027,-0.083,1.016,0.963,-0.192
-68.39577608198272,0.051,64.58036065101624,0.023,-0.083,1.019,1.208,-0.122
-68.43825172788759,0.069,64.58255672454834,0.008,-0.293,1.029,0.893,-0.122
-68.43825172788759,0.082,64.58296132087708,0.002,-0.013,1.006,0.508,-0.122
-68.43825172788759,0.051,64.5832359790802,0.007,-0.153,1.021,0.613,0.018
-68.43825172788759,0.082,64.58349061012268,0.039,-0.223,1.012,1.313,-0.262
-68.43825172788759,0.063,64.58374786376953,0.046,-0.363,1.005,1.138,-0.122
-68.43825172788759,0.076,64.58399963378906,0.026,-0.153,1.003,0.858,-0.052
-68.81408116018494,0.053,64.58427262306213,0.018,-0.223,1.01,0.718,-0.367
-68.81408116018494,0.081,64.58451962471008,0.045,-0.048,1.015,0.753,-0.297
-68.81408116018494,0.088,64.58475947380066,0.075,-0.048,0.993,1.173,-0.332
-68.81408116018494,0.076,64.58499574661255,0.031,-0.328,1.02,1.208,-0.192
-68.81408116018494,0.084,64.58748269081116,0.039,-0.013,1.01,1.068,-0.192
-68.81408116018494,0.076,65.15068888664246,0.023,0.057,1.022,0.543,-0.227
-68.0272243770638,0.073,65.15292859077454,-0.002,-0.153,1.005,0.858,-0.227
-68.0272243770638,0.073,65.1533899307251,-0.004,-0.013,1.006,1.138,-0.262
-68.0272243770638,0.069,65.15373611450195,-0.003,-0.258,1.0,0.928,-0.262
-68.0272243770638,0.079,65.15404510498047,-0.001,-0.223,1.02,0.893,-0.122
-68.0272243770638,0.075,65.15435361862183,-0.017,-0.223,1.018,0.858,-0.157
-68.0272243770638,0.084,65.15467691421509,0.001,-0.013,1.003,0.998,-0.017
-68.0272243770638,0.082,65.15498328208923,-0.004,-0.293,1.01,1.313,-0.017
-68.0272243770638,0.076,65.15526723861694,0.045,-0.118,1.025,0.998,-0.157
-69.05408072881762,0.093,65.15555739402771,0.01,-0.048,1.003,0.683,-0.017
-69.05408072881762,0.087,65.15584254264832,0.003,-0.118,1.004,1.033,-0.122
-69.05408072881762,0.068,65.15612196922302,-0.022,-0.258,0.98,0.893,-0.122
-69.05408072881762,0.066,65.64799857139587,-0.021,-0.188,1.035,0.998,-0.122
-68.49552632703994,0.069,65.65011525154114,-0.018,-0.188,1.024,0.893,0.053
-68.49552632703994,0.07,65.65052556991577,-0.027,-0.363,1.008,1.208,0.053
-68.49552632703994,0.074,65.65087890625,-0.011,-0.013,0.996,1.068,0.193
-68.49552632703994,0.074,65.6511778831482,0.019,-0.223,1.015,0.928,-0.122
-68.49552632703994,0.071,65.65147256851196,0.029,-0.118,1.022,0.753,-0.122
-68.49552632703994,0.079,65.65175986289978,0.01,-0.293,1.013,1.243,-0.122
-68.49552632703994,0.06,65.65203881263733,0.041,0.057,1.001,1.208,-0.192
-68.65921662643159,0.057,65.65232825279236,0.006,0.022,1.021,1.068,-0.157
-68.65921662643159,0.08,65.65261793136597,-0.002,-0.153,1.005,1.068,-0.192
-68.65921662643159,0.073,65.65295124053955,0.001,-0.258,1.014,0.613,-0.332
-68.65921662643159,0.091,65.65385031700134,0.001,-0.223,0.997,0.998,-0.157
-68.65921662643159,0.071,66.15754771232605,-0.003,-0.258,1.011,1.523,-0.157
-67.93077886774664,0.077,66.15963959693909,0.028,0.022,1.014,0.893,-0.192
-67.93077886774664,0.073,66.16004180908203,0.02,-0.083,1.008,0.998,-0.192
-67.93077886774664,0.063,66.16035437583923,-0.004,-0.118,0.998,1.068,-0.332
-67.93077886774664,0.076,66.16064596176147,0.002,-0.118,1.002,0.858,-0.087
-67.93077886774664,0.062,66.16092920303345,0.013,-0.013,1.027,0.858,-0.087
-68.78241784219557,0.073,66.16121482849121,-0.022,-0.223,1.039,1.138,-0.087
-68.78241784219557,0.071,66.16150093078613,-0.058,-0.293,0.99,1.173,-0.157
-68.78241784219557,0.054,66.16177701950073,-0.002,-0.363,1.012,1.138,-0.122
-68.78241784219557,0.05,66.16205024719238,-0.0,-0.153,1.048,0.648,-0.157
-68.78241784219557,0.085,66.1623170375824,-0.004,-0.118,0.998,0.963,-0.017
-68.78241784219557,0.086,66.16380190849304,-0.002,-0.258,0.999,0.893,-0.192
-68.78241784219557,0.082,66.6590051651001,0.019,-0.153,1.009,0.893,-0.157
-68.31652334095257,0.069,66.66101813316345,-0.028,-0.048,1.035,0.928,-0.332
-68.31652334095257,0.069,66.66135311126709,-0.01,-0.118,1.006,0.928,-0.262
-68.31652334095257,0.09,66.6615788936615,0.005,-0.153,1.035,0.963,-0.227
-68.31652334095257,0.09,66.66178226470947,-0.03,-0.118,0.982,0.998,-0.227
-68.26124486627127,0.068,66.66197991371155,0.024,-0.223,1.017,0.928,-0.192
-68.26124486627127,0.071,66.66217422485352,-0.001,-0.013,0.994,0.788,-0.157
-68.26124486627127,0.069,66.66236615180969,-0.017,-0.153,1.07,0.788,-0.192
-68.26124486627127,0.089,66.66255784034729,-0.028,-0.013,0.975,1.278,-0.087
-68.26124486627127,0.062,66.66274738311768,0.016,-0.538,1.001,0.893,-0.192
-68.26124486627127,0.087,66.66293692588806,0.03,-0.223,1.006,0.858,-0.192
-68.26124486627127,0.077,66.6667366027832,0.016,0.057,1.023,1.068,-0.192
-68.26124486627127,0.071,67.16003203392029,-0.017,0.022,0.995,0.683,-0.192
-68.02750973959023,0.092,67.16205072402954,0.002,-0.258,0.973,1.243,0.018
-68.02750973959023,0.085,67.16233658790588,0.016,-0.083,1.03,0.543,-0.157
-68.02750973959023,0.077,67.16255211830139,-0.012,0.022,1.005,0.928,-0.122
-68.02750973959023,0.073,67.16275525093079,0.003,-0.188,1.016,1.138,-0.122
-68.02750973959023,0.062,67.16295719146729,-0.007,-0.188,1.021,0.963,-0.227
-68.02750973959023,0.077,67.16315484046936,-0.017,-0.293,0.998,0.858,0.123
-68.31731073412286,0.084,67.16335344314575,-0.008,-0.013,0.994,0.648,-0.052
-68.31731073412286,0.061,67.16355490684509,0.003,-0.153,1.016,1.068,-0.017
-68.31731073412286,0.077,67.16375064849854,0.017,-0.223,1.027,1.348,-0.157
-68.31731073412286,0.079,67.16394519805908,-0.025,-0.153,1.005,0.963,-0.052
-68.31731073412286,0.086,67.16413855552673,0.006,-0.153,0.989,1.033,-0.087
-68.31731073412286,0.081,67.65415835380554,0.025,-0.293,1.012,1.138,-0.017
-67.89675725534096,0.083,67.65489959716797,0.037,0.197,1.026,0.858,-0.157
-67.89675725534096,0.074,67.65679430961609,-0.008,0.092,0.995,1.138,-0.122
-67.89675725534096,0.078,67.6571671962738,-0.002,-0.258,0.989,0.998,-0.192
-68.1391653530931,0.082,67.65744423866272,0.005,-0.293,0.998,0.998,-0.227
-68.1391653530931,0.075,67.65776777267456,-0.003,-0.013,1.021,0.718,-0.087
-68.1391653530931,0.056,67.65804195404053,-0.037,0.022,1.022,0.928,-0.087
-68.1391653530931,0.096,67.65829348564148,-0.005,-0.398,0.996,1.523,-0.157
-68.1391653530931,0.079,67.65850138664246,0.032,-0.258,1.036,0.928,-0.017
-68.1391653530931,0.073,67.65869951248169,0.024,0.197,0.995,0.753,-0.122
-68.1391653530931,0.083,67.65889596939087,0.001,-0.153,1.019,0.858,-0.052
-68.1391653530931,0.076,67.65908932685852,0.022,-0.223,0.991,0.893,-0.192
-68.1391653530931,0.073,68.17089414596558,0.008,-0.223,1.014,1.138,-0.157
-68.62937773065681,0.076,68.1731321811676,0.023,0.197,1.015,0.963,-0.367
-68.62937773065681,0.066,68.17356133460999,-0.05,-0.118,0.99,1.033,-0.157
-68.62937773065681,0.072,68.17389011383057,0.015,-0.223,1.006,0.928,-0.227
-68.62937773065681,0.065,68.17416739463806,0.014,0.022,1.03,0.858,-0.017
-68.62937773065681,0.082,68.17443609237671,0.029,-0.223,0.998,0.998,-0.017
-68.62937773065681,0.066,68.17470335960388,0.004,-0.223,1.024,0.893,0.053
-68.62937773065681,0.075,68.17498636245728,0.031,-0.153,1.014,1.243,-0.087
-68.62937773065681,0.064,68.17525124549866,0.015,-0.013,1.015,0.823,-0.157
-68.62937773065681,0.082,68.17550945281982,0.013,-0.118,1.011,0.998,-0.087
-68.62937773065681,0.073,68.17576861381531,0.047,-0.153,0.987,0.998,-0.227
-68.48759577765362,0.063,68.176025390625,0.004,-0.363,1.053,0.963,-0.367
-68.48759577765362,0.053,68.70125269889832,-0.01,-0.328,0.981,0.893,-0.262
-68.89982593690733,0.072,69.31048607826233,-0.006,-0.153,1.019,0.613,-0.367
-68.72724478590769,0.09,69.31115531921387,-0.001,-0.118,1.021,1.033,-0.122
