ax,time,vx,az,vy,ay,vz,comp
0.127,1.041,-68.3778820308016,-0.577,10.588,11.354670286178589,-0.1,-0.035
0.897,0.972,-68.22265931269999,-0.787,10.343,11.354902029037476,-0.039,-0.009
0.092,0.978,-69.40572446680467,-0.332,10.903,11.3551344871521,-0.05,-0.042
0.617,0.963,-69.40572446680467,1.033,11.603,11.355351448059082,-0.069,0.003
2.262,0.817,-69.40572446680467,2.118,11.743,11.355565071105957,-0.053,-0.085
1.562,1.074,-69.40572446680467,3.133,12.023,11.355772495269775,-0.05,-0.027
-0.538,1.057,-69.40572446680467,1.873,12.233,11.356773376464844,-0.026,0.005
-0.958,1.006,-69.40572446680467,1.103,12.443,11.948984146118164,-0.083,-0.008
2.367,1.04,-69.97983548717568,0.508,-3.272,11.951233625411987,0.004,0.026
2.402,0.978,-69.97983548717568,0.158,-3.797,11.951615810394287,0.019,-0.025
1.632,1.009,-69.97983548717568,0.088,-4.182,11.951870918273926,0.034,-0.008
0.267,1.002,-69.97983548717568,0.718,-4.637,11.952109336853027,0.005,-0.017
0.547,1.043,-70.1082518127533,1.908,-4.812,11.952342510223389,0.022,-0.013
0.792,1.028,-70.1082518127533,1.488,-5.092,11.952598333358765,0.018,-0.007
0.792,0.996,-70.1082518127533,1.383,-5.127,11.952818632125854,0.032,0.015
2.122,0.998,-70.1082518127533,0.333,-5.092,11.953028678894043,0.027,0.001
4.152,0.999,-70.1082518127533,0.893,-4.847,11.953235864639282,-0.009,0.005
2.787,0.995,-70.1082518127533,0.753,-5.057,11.953446388244629,-0.003,0.001
4.327,1.029,-70.1082518127533,0.018,-5.302,12.473843336105347,0.013,0.026
-1.343,0.877,-71.8105153497744,-4.497,-5.617,12.476149082183838,0.022,0.117
9.192,1.233,-71.99583839408662,-10.797,-6.527,12.476529836654663,0.024,0.119
10.697,1.107,-71.99583839408662,-8.977,-7.262,12.476794481277466,0.05,0.069
11.047,1.145,-71.99583839408662,-5.092,-8.907,12.477023839950562,0.039,0.067
8.877,0.977,-71.99583839408662,-1.697,-12.022,12.4772629737854,0.066,0.119
3.032,0.763,-71.99583839408662,-2.327,-16.327,12.477477550506592,-0.027,0.051
6.917,0.979,-71.99583839408662,-0.647,-18.462,12.477694034576416,-0.034,0.168
5.202,1.032,-71.99583839408662,-0.017,-21.682,12.477928400039673,0.013,0.065
4.992,1.192,-71.99583839408662,-0.017,-22.732,12.478147506713867,0.015,0.077
4.677,0.983,-71.99583839408662,1.768,-23.012,12.478366374969482,0.048,0.115
-2.253,1.067,-71.57526797074878,-0.087,-21.507,13.005063533782959,0.003,0.143
3.102,0.931,-71.23046628385697,4.078,8.208,13.007070064544678,0.14,0.169
1.772,1.14,-71.23046628385697,2.748,9.223,13.007462501525879,0.087,0.076
-0.223,0.952,-71.23046628385697,1.523,9.573,13.007739067077637,0.074,0.168
-2.533,0.996,-71.23046628385697,5.093,9.818,13.007974863052368,0.04,0.107
-1.308,1.003,-71.23046628385697,7.088,10.168,13.0081946849823,0.082,0.084
-3.898,0.976,-71.23046628385697,7.823,10.553,13.008414268493652,0.074,0.112
-7.573,1.055,-71.05187552406939,10.658,10.623,13.008654832839966,0.036,0.112
-10.163,1.073,-71.05187552406939,11.113,10.553,13.008873462677002,-0.017,0.101
-15.168,0.984,-71.05187552406939,14.368,9.853,13.009086847305298,-0.008,0.128
-15.553,1.016,-71.05187552406939,14.928,9.328,13.009300231933594,0.079,0.1
-16.463,1.002,-71.05187552406939,18.008,8.488,13.576668739318848,0.076,0.124
2.927,1.005,-69.44201983125943,-7.892,6.073,13.579274892807007,-0.082,0.041
5.447,1.018,-69.44201983125943,-6.142,7.648,13.579854249954224,0.06,0.067
3.277,0.964,-69.44201983125943,-7.122,8.208,13.580197095870972,-0.007,-0.016
2.857,1.073,-69.44201983125943,-9.082,9.013,13.580496549606323,-0.041,0.037
12.902,0.903,-69.44201983125943,-10.902,7.823,13.580758333206177,0.084,0.023
13.217,0.928,-69.44201983125943,-13.772,7.823,13.581060409545898,0.009,0.074
14.442,0.951,-69.44201983125943,-15.067,7.158,13.581330060958862,0.069,0.024
15.107,0.913,-69.44201983125943,-16.607,6.808,13.581560373306274,0.072,0.03
15.807,0.948,-69.44201983125943,-17.692,6.178,13.581832885742188,0.115,0.005
18.677,0.949,-70.34289921361011,-17.902,5.163,13.582149982452393,0.065,0.063
21.057,1.001,-70.34289921361011,-17.342,2.923,13.582416296005249,0.084,0.041
19.202,1.021,-70.34289921361011,-14.262,2.223,14.180661916732788,0.101,-0.014
1.072,1.013,-69.87424754034281,3.868,5.828,14.182766914367676,0.071,-0.0
2.262,0.973,-69.87424754034281,3.693,6.563,14.18314003944397,0.026,0.098
1.212,1.036,-69.87424754034281,3.378,6.913,14.183385848999023,0.065,0.016
0.442,1.015,-69.87424754034281,3.238,6.948,14.183621406555176,0.046,-0.017
-0.258,1.017,-69.87424754034281,2.188,6.248,14.183850049972534,0.039,0.025
0.372,1.007,-69.87424754034281,1.943,5.513,14.184073686599731,0.03,0.007
0.652,1.022,-70.54408618977895,1.558,3.868,14.184305429458618,0.06,-0.012
-1.343,1.017,-70.54408618977895,0.963,2.748,14.184547424316406,0.041,-0.01
-1.833,0.99,-70.54408618977895,1.103,2.013,14.18477487564087,0.034,-0.015
-0.993,1.056,-70.54408618977895,0.858,1.558,14.184992790222168,0.03,-0.03
0.827,1.05,-70.54408618977895,-0.542,1.348,14.186289548873901,0.047,-0.038
-0.503,1.033,-70.54408618977895,-0.367,1.628,14.733512163162231,0.08,-0.008
-11.948,1.028,-72.49262601292433,-0.367,20.388,14.734175682067871,0.015,0.101
-8.868,0.869,-72.49262601292433,-5.162,21.088,14.736056804656982,0.06,0.032
-8.868,0.869,-72.49262601292433,-5.162,21.088,14.736310482025146,0.06,0.032
-9.953,0.991,-72.49262601292433,-16.887,19.478,14.736549139022827,0.032,0.119
-20.733,1.098,-72.49262601292433,-23.222,16.083,14.73677134513855,0.016,0.056
-20.733,1.093,-72.49262601292433,-23.222,16.083,14.73698377609253,0.048,0.081
-24.058,0.98,-72.49262601292433,-29.172,12.233,14.737203121185303,0.005,0.115
-21.818,1.064,-72.49262601292433,-29.452,11.008,14.73749041557312,-0.05,0.06
-20.628,0.958,-72.49262601292433,-35.717,7.123,14.73773717880249,-0.056,0.077
-17.443,1.046,-72.49262601292433,-34.737,3.938,14.737991571426392,0.022,0.034
-19.928,0.999,-73.91069600371559,-29.522,-0.682,15.267500638961792,-0.034,0.101
12.342,1.605,-72.13139166603631,34.983,26.548,15.269740104675293,0.013,-0.018
11.362,0.944,-72.13139166603631,27.598,23.608,15.270135402679443,-0.024,-0.127
10.837,0.861,-72.13139166603631,31.028,20.703,15.270389556884766,0.065,-0.26
8.702,0.765,-72.13139166603631,26.898,20.213,15.270633220672607,0.05,-0.196
5.622,0.728,-72.13139166603631,26.688,19.548,15.270893573760986,0.024,-0.164
-1.763,0.863,-73.03305700363714,15.418,16.503,15.27121877670288,-0.041,0.008
-0.993,1.257,-73.03305700363714,13.878,15.558,15.271513938903809,0.164,-0.234
-14.713,1.052,-73.03305700363714,-1.627,10.308,15.271807432174683,0.202,-0.277
-13.313,0.778,-73.03305700363714,-3.727,5.933,15.27208924293518,0.228,-0.3
-14.713,0.905,-73.03305700363714,-5.197,3.378,15.272359848022461,0.145,-0.294
-20.873,1.058,-73.03305700363714,-6.527,-1.417,15.747588872909546,0.059,-0.317
-15.448,1.063,-69.85391825683064,-14.857,-26.057,15.749936819076538,-0.009,-0.161
-11.283,1.073,-69.85391825683064,-12.897,-26.617,15.750426769256592,-0.024,-0.155
-7.538,1.127,-69.85391825683064,-11.672,-26.722,15.750704050064087,0.013,-0.112
-0.888,1.183,-69.85391825683064,-11.252,-26.862,15.750972032546997,-0.032,-0.144
-2.078,0.938,-69.85391825683064,-7.122,-25.217,15.75125002861023,-0.023,-0.044
-3.408,0.935,-69.85391825683064,-5.477,-24.237,15.751513242721558,-0.034,-0.075
-0.748,1.016,-69.85391825683064,-4.532,-21.227,15.751780033111572,-0.053,-0.056
0.617,1.001,-69.61587717323336,-3.867,-16.992,15.752047061920166,-0.019,-0.035
7.442,0.842,-69.61587717323336,-7.857,-13.527,15.7523033618927,-0.07,-0.079
-1.763,1.044,-69.61587717323336,-5.057,-11.567,15.752558469772339,0.049,-0.065
-0.853,1.057,-69.61587717323336,-5.092,-7.192,16.279903411865234,-0.041,-0.044
2.962,0.984,-69.96242849825876,2.363,17.098,16.28218126296997,-0.07,-0.04
2.962,0.984,-69.96242849825876,2.363,17.098,16.28268313407898,-0.07,-0.04
0.757,0.978,-70.89037935245884,2.433,15.313,16.28302836418152,-0.032,-0.059
-0.783,0.926,-70.89037935245884,2.818,14.893,16.283341646194458,-0.046,-0.06
-2.883,1.039,-70.89037935245884,4.673,14.368,16.28371572494507,-0.047,-0.06
-3.723,1.0,-70.89037935245884,4.358,13.983,16.283995628356934,-0.032,-0.022
-3.793,1.043,-70.89037935245884,2.643,13.773,16.284311294555664,-0.051,-0.014
-2.113,1.083,-70.89037935245884,0.753,13.458,16.28464365005493,0.035,0.016
-1.273,1.033,-70.89037935245884,-0.122,13.003,16.284918069839478,-0.013,0.038
-4.213,1.043,-70.89037935245884,-0.682,12.443,16.285181522369385,0.035,-0.006
-3.933,1.022,-70.89037935245884,0.508,12.058,16.288383722305298,0.029,0.121
-4.878,0.962,-70.89037935245884,-0.367,12.618,16.772638082504272,0.004,0.006
0.932,1.042,-72.93356097406047,-0.507,-3.762,16.77472734451294,-0.005,-0.02
1.597,1.055,-72.93356097406047,-0.682,-3.797,16.775079488754272,-0.001,-0.022
1.632,1.028,-71.99187655093863,-0.682,-3.972,16.77535343170166,0.005,-0.024
0.512,1.001,-71.99187655093863,0.718,-3.972,16.775617122650146,-0.006,-0.009
0.932,1.013,-71.99187655093863,1.173,-3.867,16.7758731842041,-0.018,0.005
2.507,1.109,-71.99187655093863,0.508,-4.532,16.776127576828003,0.005,-0.047
3.592,0.985,-71.99187655093863,0.508,-4.637,16.776400089263916,-0.013,0.036
2.997,0.996,-71.99187655093863,1.208,-4.777,16.776663780212402,0.035,-0.047
1.142,1.003,-71.99187655093863,0.053,-4.392,16.776931762695312,-0.002,0.024
0.792,1.04,-71.99187655093863,-0.052,-3.692,16.777216911315918,0.011,0.009
1.072,1.044,-71.99187655093863,-0.122,-3.587,16.7774875164032,0.001,0.01
2.787,1.035,-71.99187655093863,-1.312,-3.727,17.268256664276123,0.008,-0.0
1.387,0.737,-71.93315958603107,-2.887,18.463,17.27068042755127,0.022,0.045
2.507,0.871,-73.76704354927325,-3.692,17.343,17.271143198013306,-0.003,0.025
1.527,1.135,-73.76704354927325,1.208,15.138,17.271459817886353,0.046,0.053
-3.793,0.843,-73.76704354927325,8.173,11.638,17.271742582321167,-0.006,0.05
-5.263,0.971,-73.76704354927325,5.443,8.733,17.272014141082764,0.065,0.058
-9.323,1.117,-73.76704354927325,6.458,7.333,17.272279977798462,0.074,0.121
-17.548,1.123,-73.76704354927325,13.423,3.483,17.27256202697754,-0.045,0.078
-12.718,1.037,-73.76704354927325,8.208,1.243,17.272830724716187,0.038,0.097
-2.078,1.219,-73.76704354927325,1.173,0.683,17.273091793060303,0.11,0.105
0.092,1.088,-73.76704354927325,1.838,0.053,17.27335548400879,-0.034,0.093
2.927,1.139,-73.76704354927325,-0.367,-2.712,17.273621559143066,0.157,0.059
0.302,0.839,-73.48749364999888,0.333,-4.952,17.77166223526001,0.048,0.044
-5.263,1.003,-71.2957671389838,6.388,3.168,17.773982048034668,0.06,0.062
-9.953,0.99,-71.2957671389838,11.638,2.713,17.774439573287964,0.065,0.067
-10.373,0.988,-71.2957671389838,13.423,0.963,17.774770259857178,0.071,0.079
-11.073,0.992,-71.2957671389838,15.523,-0.612,17.77505326271057,0.041,0.06
-10.863,1.042,-71.2957671389838,14.263,-1.557,17.775325536727905,0.071,0.113
-11.143,0.96,-71.2957671389838,14.823,-2.292,17.77559232711792,0.027,0.074
-10.303,0.994,-71.2957671389838,11.778,-2.852,17.775858402252197,0.053,0.081
-11.563,1.027,-71.2957671389838,12.723,-2.957,17.77613353729248,0.048,0.109
-11.318,0.925,-71.2957671389838,13.598,-2.607,17.776400804519653,0.011,0.067
-9.533,1.06,-71.2957671389838,12.408,-1.592,17.776681184768677,0.036,0.067
-11.003,1.015,-70.60487661041165,16.503,-0.787,18.3193998336792,0.061,0.059
13.567,0.981,-69.81282329848776,-15.522,-1.977,18.32162380218506,-0.023,0.105
13.077,0.99,-69.81282329848776,-12.862,-1.382,18.32206082344055,-0.23,0.119
11.957,1.125,-69.81282329848776,-12.232,-1.522,18.32234501838684,0.025,0.107
12.412,0.953,-69.81282329848776,-11.567,-1.242,18.322590589523315,0.111,0.113
2.472,0.956,-71.63289385724639,-11.427,-1.942,18.322826623916626,0.155,0.196
2.892,1.005,-71.63289385724639,-12.582,-2.152,18.323060274124146,0.146,0.09
5.027,0.961,-71.63289385724639,-20.282,-1.522,18.32331156730652,0.133,0.137
2.577,1.157,-71.63289385724639,-11.567,-0.227,18.323548078536987,0.089,0.11
1.562,1.029,-71.63289385724639,-11.287,-0.402,18.323770761489868,0.053,0.078
10.382,0.816,-71.63289385724639,-12.547,1.278,18.32399559020996,0.109,0.107
4.677,0.861,-71.63289385724639,-9.397,2.643,18.77769184112549,0.048,0.078
3.767,0.975,-70.7161711923966,1.313,5.863,18.779605388641357,0.093,0.036
4.607,0.985,-70.7161711923966,0.963,5.968,18.77994465827942,0.099,0.043
4.992,1.033,-70.7161711923966,1.628,5.688,18.780210494995117,0.093,0.058
4.817,1.073,-70.7161711923966,1.138,5.268,18.780481338500977,0.093,0.058
5.762,0.955,-70.7161711923966,1.418,4.008,18.78077268600464,0.073,0.051
5.237,1.055,-70.7161711923966,0.683,2.678,18.781042098999023,0.053,0.079
4.642,1.022,-70.7161711923966,0.963,1.348,18.78131341934204,0.064,0.039
4.257,1.022,-70.470427608572,0.928,0.403,18.781578063964844,0.042,0.104
3.627,1.05,-70.470427608572,1.558,-0.857,18.781845569610596,0.04,0.034
2.997,1.01,-70.470427608572,3.308,-1.942,18.782098054885864,0.113,0.052
0.862,1.054,-70.470427608572,4.043,-2.397,19.24976944923401,0.018,0.065
-1.133,1.006,-71.83404347077447,-0.087,-0.857,19.25191617012024,0.042,-0.016
0.932,0.737,-71.83404347077447,-8.242,-0.542,19.25241994857788,0.125,-0.105
-4.318,1.123,-71.83404347077447,-4.357,-0.542,19.252753973007202,0.031,0.034
-1.063,0.976,-71.83404347077447,0.123,-0.087,19.253045320510864,0.096,-0.106
-1.343,0.966,-71.83404347077447,2.013,1.803,19.25332260131836,0.056,0.003
-2.043,1.03,-71.83404347077447,1.838,2.573,19.25359535217285,0.086,-0.008
-1.028,0.99,-71.83404347077447,1.418,4.813,19.253871202468872,0.038,0.044
1.947,0.957,-71.83404347077447,0.158,5.408,19.254141330718994,0.107,-0.083
-0.013,1.07,-71.83404347077447,-2.047,5.933,19.254400968551636,0.092,-0.009
0.092,0.909,-72.77202665701715,1.733,6.598,19.254662036895752,0.015,-0.054
0.652,0.895,-72.77202665701715,3.308,6.668,19.80167055130005,0.038,0.027
-5.088,1.009,-73.62455641790241,6.493,15.908,19.80388879776001,-0.006,0.152
3.557,1.052,-73.62455641790241,12.653,14.403,19.80433201789856,-0.044,0.146
4.432,0.995,-73.62455641790241,12.933,13.738,19.804726362228394,-0.044,0.183
3.347,0.894,-74.22383653853878,10.273,11.813,19.805058002471924,-0.01,0.144
-5.858,1.227,-74.22383653853878,2.503,8.663,19.805370330810547,-0.083,0.19
-3.828,1.265,-74.22383653853878,5.653,8.558,19.80567240715027,-0.036,0.211
0.127,0.881,-74.22383653853878,7.298,7.438,19.80598497390747,-0.028,0.133
-6.208,0.955,-74.22383653853878,2.573,6.213,19.806344032287598,-0.048,0.087
-2.603,1.202,-74.22383653853878,2.048,6.458,19.80672025680542,-0.155,0.198
7.722,0.952,-74.22383653853878,9.643,5.618,19.80705189704895,-0.007,0.042
-0.748,0.765,-74.22383653853878,7.613,3.903,20.344581842422485,0.012,-0.016
-4.773,1.117,-72.10437937322595,-3.307,-8.417,20.346702814102173,0.181,-0.015
-6.138,1.02,-72.10437937322595,-3.307,-7.157,20.34701919555664,-0.003,0.007
-5.613,1.032,-72.10437937322595,-11.357,-4.392,20.347309589385986,0.203,0.004
-5.683,0.889,-72.10437937322595,-14.507,-0.542,20.347588300704956,0.053,-0.003
-3.478,1.036,-72.10437937322595,-10.167,3.203,20.34786033630371,0.144,0.085
-12.158,0.971,-72.10437937322595,-13.912,4.918,20.34813094139099,0.102,-0.028
-9.183,0.953,-72.10437937322595,-8.417,5.618,20.348394632339478,0.007,0.213
1.002,1.056,-72.27394966315754,-6.037,4.848,20.348675966262817,0.124,0.105
1.807,0.819,-72.27394966315754,-10.552,3.413,20.34893560409546,-0.054,0.137
3.487,1.136,-72.27394966315754,-10.657,1.838,20.34920644760132,0.066,0.198
-3.093,0.969,-72.27394966315754,-7.857,0.648,20.350303649902344,-0.015,0.187
-6.488,0.788,-72.27394966315754,-3.272,-3.902,20.90267539024353,-0.005,0.12
-8.553,1.068,-68.89101919217296,2.783,3.413,20.904773235321045,0.027,-0.081
-3.863,0.969,-68.89101919217296,-2.992,1.908,20.90518307685852,0.038,-0.122
-2.848,0.967,-68.89101919217296,-3.447,1.103,20.905543565750122,0.003,-0.135
-2.078,1.048,-68.89101919217296,-1.557,-0.367,20.905901670455933,0.062,-0.117
-5.473,1.081,-68.89101919217296,1.313,-2.292,20.90629529953003,0.072,-0.111
-6.173,1.017,-68.89101919217296,1.908,-2.677,20.906630039215088,0.045,-0.116
-4.843,1.003,-68.89101919217296,-0.647,-4.042,20.906957626342773,0.012,-0.085
1.002,1.034,-68.89101919217296,-2.432,-4.112,20.90729284286499,0.035,-0.054
-0.118,1.027,-68.89101919217296,-3.377,-3.902,20.90761661529541,0.066,-0.039
-10.233,1.01,-68.89101919217296,-3.377,-3.097,20.907938718795776,0.008,-0.086
-3.058,0.959,-69.6903146683373,-2.992,-1.907,20.908206462860107,0.007,-0.054
-6.873,1.086,-69.6903146683373,-1.137,0.613,21.444437503814697,0.099,-0.126
-1.413,1.267,-71.8464942690553,-0.332,-0.017,21.445213079452515,0.002,-0.027
-1.238,0.938,-71.8464942690553,1.453,-2.047,21.44733953475952,-0.027,0.031
0.127,1.005,-71.8464942690553,1.803,-5.232,21.447633028030396,0.003,-0.026
1.422,1.027,-71.8464942690553,-0.122,-6.457,21.44786763191223,-0.005,0.022
4.502,0.93,-71.8464942690553,0.368,-8.872,21.44812846183777,0.007,-0.009
0.372,0.993,-73.25919887125607,1.383,-11.497,21.448362350463867,-0.044,-0.001
0.757,1.01,-73.25919887125607,2.643,-11.917,21.448604106903076,-0.015,-0.026
2.367,1.078,-73.25919887125607,2.993,-12.827,21.44882869720459,-0.043,-0.01
3.767,1.031,-73.25919887125607,1.488,-13.177,21.449039220809937,-0.041,-0.013
1.912,0.969,-73.25919887125607,0.368,-12.512,21.449247121810913,0.011,0.002
1.037,1.02,-73.25919887125607,-0.472,-11.427,21.449453830718994,-0.036,0.028
1.562,1.021,-73.25919887125607,2.048,-9.257,21.949780225753784,-0.069,0.003
2.472,1.064,-72.89351999790178,-10.692,-8.802,21.950425624847412,0.032,0.136
3.452,0.934,-72.89351999790178,-7.752,-9.712,21.952224016189575,0.049,-0.171
-5.228,0.96,-72.89351999790178,-12.582,-10.097,21.952525854110718,0.179,0.387
-9.603,0.82,-73.52217958523563,-21.857,-8.032,21.9527850151062,0.121,0.204
-18.843,1.406,-73.52217958523563,-24.832,-7.507,21.953056573867798,0.007,-0.032
-10.758,1.013,-73.52217958523563,-27.422,-5.092,21.95331311225891,-0.454,0.059
6.042,0.946,-73.52217958523563,-20.142,-2.362,21.95356774330139,0.083,-0.026
5.027,1.078,-73.52217958523563,-18.987,2.223,21.953823566436768,-0.022,0.055
11.642,1.049,-73.52217958523563,-20.632,4.638,21.954082250595093,0.087,0.151
5.622,0.976,-73.52217958523563,-23.572,6.598,21.954343795776367,0.087,0.041
1.142,1.117,-73.52217958523563,-24.097,6.773,21.95557403564453,-0.003,0.092
-0.258,0.975,-73.52217958523563,-19.057,6.773,22.498981475830078,0.013,0.044
-4.633,0.943,-72.18849595306277,4.393,-11.777,22.501136302947998,0.028,0.069
-6.873,1.097,-72.18849595306277,5.618,-10.027,22.501540422439575,0.037,0.068
-6.663,0.983,-72.18849595306277,7.893,-8.032,22.501858234405518,0.035,0.073
-4.143,1.117,-72.18849595306277,6.108,-5.757,22.502152681350708,0.071,0.131
-5.193,1.106,-72.18849595306277,7.578,-2.922,22.502440690994263,0.08,0.072
-6.558,1.088,-72.18849595306277,5.408,0.088,22.502712965011597,0.038,0.053
-7.538,1.019,-72.18849595306277,4.778,2.083,22.502986431121826,0.027,0.102
-6.348,1.051,-71.41181188499455,7.893,3.413,22.503265142440796,0.036,0.097
-4.843,0.905,-71.41181188499455,6.598,4.358,22.503546237945557,0.036,0.057
-5.683,0.979,-71.41181188499455,8.978,4.638,22.503822565078735,0.08,0.047
-7.293,0.962,-71.41181188499455,9.398,4.603,22.50557565689087,0.053,0.068
-8.308,0.94,-71.41181188499455,8.698,4.288,23.01194715499878,0.094,0.067
25.852,0.62,-70.28344419424548,-15.277,-2.222,23.01407480239868,-0.233,-0.198
24.767,1.26,-70.28344419424548,-16.082,0.788,23.014503002166748,-0.053,-0.03
14.862,0.975,-70.28344419424548,-13.177,3.133,23.014798164367676,-0.204,-0.104
17.942,1.068,-70.28344419424548,-11.672,4.183,23.015073776245117,-0.107,-0.108
11.992,1.154,-70.28344419424548,-9.362,6.353,23.015341997146606,-0.122,-0.031
3.697,0.954,-70.11013190237709,-6.457,8.418,23.01561689376831,-0.137,-0.029
5.202,1.056,-70.11013190237709,-6.142,8.838,23.0158793926239,-0.162,0.035
4.432,0.979,-70.11013190237709,-5.232,8.768,23.0161714553833,-0.106,0.038
3.802,0.933,-70.11013190237709,-5.722,8.628,23.0164315700531,-0.155,0.07
7.372,0.967,-70.11013190237709,-11.847,6.038,23.016724348068237,-0.104,0.109
7.932,1.0,-70.11013190237709,-17.937,2.223,23.503700017929077,-0.111,0.117
0.547,1.032,-71.59727602155024,-0.542,-9.992,23.505690336227417,0.047,0.029
0.267,1.12,-71.59727602155024,-1.137,-7.927,23.506032466888428,0.062,0.032
0.582,1.145,-71.59727602155024,0.228,-5.407,23.506309747695923,0.083,-0.005
0.827,1.027,-71.59727602155024,1.593,-3.132,23.50657320022583,0.049,-0.006
1.387,1.027,-71.59727602155024,1.523,-1.662,23.506832361221313,0.017,0.003
1.527,0.975,-72.31421602097373,1.628,-0.577,23.507113456726074,-0.022,0.043
1.772,1.05,-72.31421602097373,0.298,-0.402,23.507360458374023,0.001,0.062
2.507,1.005,-72.31421602097373,0.228,-0.227,23.507604598999023,0.029,0.031
3.977,1.034,-72.31421602097373,0.088,-0.262,23.507848501205444,0.036,0.028
4.957,0.939,-72.31421602097373,1.908,-0.227,23.508089542388916,0.056,0.047
5.202,0.991,-72.31421602097373,3.728,-0.472,23.508328914642334,0.017,0.041
5.377,1.005,-72.31421602097373,5.828,-1.032,24.040107011795044,0.065,0.029
1.457,0.991,-72.10938739915102,-0.612,7.543,24.040712594985962,0.055,-0.004
2.017,0.989,-72.10938739915102,9.013,7.403,24.042591333389282,0.047,-0.028
