comp,az,vy,vx,ax,vz,time,ay
-61.22098376063525,0.985,0.998,0.022,0.26,-0.542,55.05576682090759,0.049
-61.73701144957992,0.993,0.823,0.127,0.269,-0.472,55.05626893043518,0.044
-61.73701144957992,0.991,1.033,0.162,0.27,-0.542,55.05804681777954,0.05
-61.73701144957992,0.978,0.753,0.162,0.269,-0.542,55.058290004730225,0.051
-61.73701144957992,0.974,1.068,-0.013,0.263,-0.472,55.05850648880005,0.044
-61.73701144957992,0.973,0.998,-0.153,0.262,-0.437,55.058714151382446,0.046
-61.73701144957992,0.965,1.173,-0.153,0.26,-0.402,55.05897831916809,0.045
-61.73701144957992,0.983,0.648,0.092,0.265,-0.542,55.059218883514404,0.044
-61.408302347374764,0.99,0.648,0.162,0.271,-0.297,55.059438705444336,0.051
-61.408302347374764,0.989,0.928,0.197,0.257,-0.507,55.059653759002686,0.047
-61.408302347374764,0.986,0.998,-0.083,0.267,-0.472,55.05986428260803,0.045
-61.408302347374764,0.98,1.103,-0.118,0.255,-0.297,55.06007361412048,0.046
-61.408302347374764,0.971,0.998,-0.048,0.266,-0.472,55.50176239013672,0.046
-62.371772608160015,0.972,0.788,0.232,0.268,-0.332,55.5037260055542,0.049
-60.70683624490436,0.979,0.648,0.092,0.265,-0.402,55.5042507648468,0.039
-60.70683624490436,0.987,0.963,0.057,0.256,-0.437,55.504520416259766,0.051
-60.70683624490436,0.977,0.823,-0.048,0.259,-0.437,55.50479435920715,0.047
-60.70683624490436,0.975,1.068,-0.048,0.258,-0.542,55.505098819732666,0.046
-60.70683624490436,0.976,0.928,0.022,0.265,-0.542,55.50539803504944,0.046
-60.70683624490436,0.978,0.963,0.127,0.262,-0.472,55.50569033622742,0.044
-60.70683624490436,0.982,0.998,-0.083,0.263,-0.472,55.50595498085022,0.047
-60.70683624490436,0.978,0.858,-0.013,0.266,-0.507,55.50619673728943,0.048
-60.70683624490436,0.978,1.173,0.022,0.27,-0.542,55.50643968582153,0.044
-60.70683624490436,0.984,0.858,-0.083,0.26,-0.437,55.99253273010254,0.047
-61.60098149170721,0.985,0.578,0.127,0.266,-0.542,55.99439740180969,0.046
-62.447188423282206,0.986,0.718,0.197,0.27,-0.577,55.99470639228821,0.049
-62.447188423282206,0.969,0.823,-0.013,0.265,-0.472,55.99496364593506,0.044
-62.447188423282206,0.969,1.068,-0.188,0.259,-0.297,55.99521327018738,0.043
-62.447188423282206,0.976,1.173,-0.188,0.259,-0.402,55.99548697471619,0.049
-62.447188423282206,0.976,0.858,0.022,0.259,-0.472,55.995768785476685,0.048
-62.447188423282206,0.979,0.508,0.232,0.266,-0.612,55.996058225631714,0.041
-62.447188423282206,0.987,0.963,0.092,0.259,-0.507,55.996307611465454,0.052
-62.447188423282206,0.973,0.963,-0.223,0.264,-0.402,55.99653887748718,0.046
-62.447188423282206,0.974,0.613,0.057,0.264,-0.542,55.996774673461914,0.046
-62.447188423282206,0.977,0.998,-0.118,0.269,-0.402,56.461551904678345,0.049
-62.026939492208726,0.975,1.208,-0.048,0.262,-0.472,56.46385407447815,0.043
-62.026939492208726,0.977,0.788,0.022,0.264,-0.402,56.46430158615112,0.047
-62.026939492208726,0.979,1.068,0.022,0.257,-0.542,56.464571714401245,0.044
-60.955747441824336,0.973,0.858,-0.013,0.272,-0.577,56.46484112739563,0.041
-60.955747441824336,0.979,1.243,0.022,0.26,-0.472,56.46506953239441,0.047
-60.955747441824336,0.99,0.788,-0.083,0.27,-0.612,56.46528172492981,0.049
-60.955747441824336,0.984,0.998,0.057,0.262,-0.437,56.46549654006958,0.048
-60.955747441824336,0.974,0.683,0.022,0.266,-0.542,56.46570038795471,0.05
-60.955747441824336,0.978,1.138,-0.153,0.259,-0.472,56.465903759002686,0.052
-60.955747441824336,0.97,0.823,-0.118,0.259,-0.332,56.466119050979614,0.043
-60.955747441824336,0.976,0.823,0.092,0.265,-0.612,56.47011852264404,0.047
-60.955747441824336,0.982,0.928,-0.083,0.259,-0.367,56.9698281288147,0.052
-62.2779988100639,0.982,0.963,0.057,0.267,-0.507,56.97184705734253,0.048
-61.17244766096219,0.975,0.718,0.022,0.265,-0.437,56.972174882888794,0.045
-61.17244766096219,0.986,0.858,-0.118,0.258,-0.472,56.972440004348755,0.048
-61.17244766096219,0.982,0.998,-0.153,0.258,-0.507,56.97267699241638,0.053
-61.17244766096219,0.977,0.963,0.232,0.262,-0.437,56.97290277481079,0.041
-61.17244766096219,0.977,0.858,0.057,0.266,-0.542,56.97313332557678,0.05
-61.17244766096219,0.975,0.928,0.022,0.267,-0.367,56.97335720062256,0.047
-61.17244766096219,0.975,0.963,-0.083,0.264,-0.507,56.97357773780823,0.045
-61.17244766096219,0.976,0.823,0.092,0.262,-0.367,56.97379732131958,0.048
-61.17244766096219,0.971,1.068,-0.153,0.269,-0.577,56.97401833534241,0.043
-61.801355131320086,0.981,0.893,-0.013,0.262,-0.402,57.46086549758911,0.044
-61.59514218242915,0.969,0.683,0.057,0.268,-0.612,57.46310377120972,0.047
-61.60393907848646,0.965,0.893,0.022,0.266,-0.437,57.46351861953735,0.041
-61.60393907848646,0.981,1.208,-0.048,0.263,-0.507,57.463802099227905,0.046
-61.60393907848646,0.979,1.138,-0.118,0.264,-0.402,57.46409893035889,0.046
-61.60393907848646,0.977,1.068,0.197,0.265,-0.472,57.46434283256531,0.046
-61.60393907848646,0.993,0.543,0.127,0.268,-0.402,57.46457529067993,0.05
-61.60393907848646,0.975,1.313,-0.048,0.264,-0.262,57.46479368209839,0.05
-61.60393907848646,0.972,1.278,-0.153,0.258,-0.332,57.46500372886658,0.043
-61.60393907848646,0.98,1.033,-0.188,0.264,-0.402,57.465208768844604,0.053
-61.60393907848646,0.979,0.858,0.127,0.261,-0.647,57.46541094779968,0.045
-61.69344858567098,0.977,0.228,0.162,0.272,-0.542,57.96337080001831,0.044
-61.912495823661004,0.982,0.998,-0.153,0.267,-0.542,57.96396327018738,0.045
-61.912495823661004,0.989,0.858,0.162,0.26,-0.472,57.9657518863678,0.046
-61.912495823661004,0.988,0.928,-0.048,0.265,-0.472,57.96601676940918,0.049
-61.912495823661004,0.981,1.138,0.232,0.261,-0.507,57.96626162528992,0.047
-61.912495823661004,0.982,0.718,-0.083,0.263,-0.472,57.966495752334595,0.05
-61.912495823661004,0.977,1.278,0.127,0.26,-0.612,57.96672558784485,0.046
-61.912495823661004,0.983,0.753,0.022,0.264,-0.577,57.966960191726685,0.046
-61.912495823661004,0.982,1.033,-0.048,0.259,-0.542,57.967281341552734,0.051
-61.912495823661004,0.98,0.858,0.057,0.266,-0.472,57.96758675575256,0.051
-61.36240040853163,0.988,0.823,0.057,0.264,-0.402,57.96783995628357,0.051
-61.36240040853163,0.985,0.823,0.162,0.26,-0.577,57.96929049491882,0.046
-61.36240040853163,0.981,0.928,0.022,0.269,-0.262,58.45203685760498,0.049
-61.45606215228892,0.988,0.998,0.127,0.264,-0.577,58.452577352523804,0.046
-61.45606215228892,0.983,0.893,-0.153,0.259,-0.437,58.45450949668884,0.049
-61.45606215228892,0.978,1.103,-0.083,0.263,-0.402,58.45478177070618,0.042
-61.45606215228892,0.983,1.173,-0.083,0.261,-0.507,58.455028772354126,0.047
-61.45606215228892,0.982,0.648,0.267,0.263,-0.507,58.455318212509155,0.05
-61.45606215228892,0.97,1.103,-0.048,0.266,-0.367,58.455597162246704,0.046
-61.45606215228892,0.976,0.998,-0.048,0.252,-0.507,58.45586824417114,0.041
-61.45606215228892,0.974,1.243,-0.188,0.256,-0.437,58.45613670349121,0.052
-61.45606215228892,0.977,1.068,-0.153,0.265,-0.437,58.45643162727356,0.046
-61.58210468795835,0.987,0.823,0.127,0.268,-0.507,58.4567232131958,0.046
-61.58210468795835,0.988,0.368,0.267,0.26,-0.297,58.960777759552,0.051
-62.100528839281814,0.998,0.928,0.127,0.268,-0.682,58.96137046813965,0.057
-62.100528839281814,0.989,1.033,0.092,0.257,-0.402,58.96326541900635,0.048
-62.100528839281814,0.977,1.033,-0.013,0.263,-0.367,58.963573694229126,0.05
-62.100528839281814,0.977,1.208,-0.118,0.258,-0.402,58.96384906768799,0.042
-62.100528839281814,0.975,1.103,-0.048,0.262,-0.402,58.96411752700806,0.046
-62.100528839281814,0.986,0.823,-0.083,0.262,-0.402,58.96438407897949,0.048
-62.100528839281814,0.981,0.928,0.127,0.259,-0.472,58.96466016769409,0.047
-61.6804743550272,0.987,0.858,-0.048,0.268,-0.402,58.96493124961853,0.041
-61.6804743550272,0.982,0.998,0.057,0.263,-0.402,58.96519708633423,0.052
-61.6804743550272,0.985,0.788,-0.048,0.273,-0.472,58.96545958518982,0.045
-61.6804743550272,0.977,0.963,-0.048,0.266,-0.437,59.50831365585327,0.045
-61.6233712892768,0.981,1.068,-0.048,0.268,-0.437,59.51094150543213,0.044
-61.62721035251839,0.982,1.033,0.022,0.27,-0.367,59.51162028312683,0.051
-61.62721035251839,0.982,0.858,0.127,0.265,-0.367,59.51203727722168,0.044
-61.62721035251839,0.981,0.788,-0.153,0.271,-0.367,59.512322187423706,0.045
-61.62721035251839,0.973,1.068,0.022,0.264,-0.367,59.51257801055908,0.048
-61.62721035251839,0.969,0.788,0.092,0.263,-0.577,59.512821435928345,0.04
-61.62721035251839,0.978,1.068,0.022,0.261,-0.297,59.513075828552246,0.041
-61.62721035251839,0.972,1.068,-0.083,0.265,-0.472,59.513333320617676,0.049
-61.62721035251839,0.98,0.823,0.127,0.264,-0.542,59.513649225234985,0.047
-61.62721035251839,0.984,1.243,-0.083,0.258,-0.472,59.5139844417572,0.048
-61.62721035251839,0.987,0.753,0.057,0.264,-0.682,59.99171423912048,0.048
-62.01816289896395,0.98,0.858,0.092,0.26,-0.472,59.99358010292053,0.042
-62.01816289896395,0.991,0.718,0.022,0.268,-0.542,59.993897676467896,0.046
-62.55369217042656,0.98,0.823,0.057,0.262,-0.367,59.99415636062622,0.049
-62.55369217042656,0.968,0.858,-0.013,0.269,-0.402,59.9943904876709,0.042
-62.55369217042656,0.977,0.718,0.127,0.263,-0.577,59.99471187591553,0.045
-62.55369217042656,0.975,0.403,0.372,0.269,-0.542,59.99495720863342,0.048
-62.55369217042656,0.981,1.103,-0.048,0.276,-0.472,59.99522256851196,0.046
-62.55369217042656,0.987,1.208,-0.048,0.253,-0.192,59.99547576904297,0.051
-62.55369217042656,0.973,0.508,0.092,0.275,-0.717,59.99572968482971,0.048
-62.55369217042656,0.973,1.103,0.092,0.258,-0.612,59.995980739593506,0.045
-62.55369217042656,0.98,0.508,-0.118,0.266,-0.507,59.998311281204224,0.052
-62.55369217042656,0.972,1.488,-0.048,0.259,-0.402,60.46325397491455,0.042
-62.44311767518866,0.979,1.033,-0.013,0.261,-0.507,60.46522641181946,0.04
-62.44311767518866,0.985,0.823,0.092,0.265,-0.437,60.46560859680176,0.046
-62.44311767518866,0.992,0.928,0.022,0.267,-0.507,60.4658567905426,0.047
-62.44311767518866,0.981,0.928,-0.083,0.266,-0.297,60.466116428375244,0.047
-62.36474381162435,0.973,0.823,0.092,0.265,-0.437,60.46635127067566,0.046
-62.36474381162435,0.977,0.963,-0.083,0.26,-0.367,60.46660113334656,0.044
-62.36474381162435,0.974,1.103,0.127,0.27,-0.437,60.46685194969177,0.046
-62.36474381162435,0.984,0.683,-0.083,0.262,-0.507,60.46712899208069,0.044
-62.36474381162435,0.991,0.998,-0.083,0.265,-0.437,60.46739339828491,0.048
-62.36474381162435,0.985,0.928,0.057,0.267,-0.437,60.467655420303345,0.048
-62.36474381162435,0.988,0.858,0.162,0.261,-0.437,60.46824336051941,0.05
-62.36474381162435,0.981,1.033,-0.083,0.268,-0.367,60.93195390701294,0.046
-62.271258525711055,0.977,0.893,0.022,0.273,-0.472,60.9325954914093,0.048
-62.271258525711055,0.981,1.138,0.022,0.267,-0.437,60.93439984321594,0.051
-62.271258525711055,0.983,0.823,0.127,0.266,-0.472,60.934693813323975,0.048
-62.271258525711055,0.982,1.033,-0.048,0.269,-0.507,60.93495464324951,0.049
-62.271258525711055,0.975,0.753,0.092,0.259,-0.437,60.935274600982666,0.048
-62.271258525711055,0.985,0.788,-0.048,0.267,-0.507,60.935508489608765,0.044
-62.0628571734614,0.983,0.963,-0.048,0.259,-0.437,60.93576979637146,0.054
-62.0628571734614,0.979,0.858,0.057,0.266,-0.577,60.93600344657898,0.043
-62.0628571734614,0.993,0.858,-0.083,0.256,-0.542,60.93622660636902,0.043
-62.0628571734614,0.976,0.858,0.092,0.254,-0.367,60.936442613601685,0.047
-62.0628571734614,0.969,0.893,-0.013,0.268,-0.542,60.93794226646423,0.044
-62.0628571734614,0.98,1.068,-0.013,0.263,-0.507,61.39040517807007,0.051
-61.8549075707458,0.971,0.753,0.197,0.26,-0.577,61.8637809753418,0.048
-61.38445911912144,0.981,0.928,-0.118,0.259,-0.367,61.864351987838745,0.039
